,secID,ticker,tradeDate,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
511,000001.XSHE,1,2015/7/31,,,,,,28.466,,0.0338,-0.2986,,0.9292,0.0112,0.0095,,,,-0.0073,0.0009,-0.0071,0.9735,0.7532,1.2924,15.8596,0.9407,0.0363,0.41,-0.0058,,0.2451,12.8948,13.8828,13.3804,12.5623,14.2306,1.5736,36.977,0.0593,0.6053,0.1152,0.1267,,1.7544,0.0016,21.4505,0.346,1.0064,0.0178,0.0055,,,-1.2121,25.8986,25.7062,0,,,13.0021,14.2044,13.5086,12.4561,14.888,-180.8076,20.4292,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.2937,-7.5965,8.6792,2.268,0.4167,,0.8944,0.9457,0.9238,0.0095,0.0107,0.1644,0.2006,26.1893,0.3305,0.6312,0.654,0,2.1434,0.0743,1.3773,0.099,0.0356,0.5281,0.2232,0.0112,0.0185,0.0194,0.0167,0.0114,0.0189,89.3696,2,0.1374,16,0.13,-0.0015,-60,0.4892,0.0043,60,0.1607,0.1785,-76.3606,0.7713,-0.0189,-0.0358,2.1771,8,0.4529,0.6159,-0.116,0.0099,100.2668,-0.173,-0.3382,0.6874,0.5382,-4.9354,-8.5,-0.7683,-16.9775,12.0054,15.0118,-90.1023,-158.8689,-117.1241,-149.4235,20.5835,22.9925,15.7655,-9.5763,-5.4306,6.8617,4.5414,0.2163,0.3056,41.4447,-0.1056,4.6319,3.9221,-8.2979,-1.0001,1.0708,23673471009,23635935805,23832683650,3149.0397,1710.1729,2035.2056,608.4992,-27990336.52,-39390947.43,144676819,153634582.7,193025530.2,122041847,-22801221.84,-70.4114,1.0042,-26.0496,-18.9358,36985727.83,141361018.1,-18.6184,62821087722,6836.8867,6615.9811,6744.5008,-18.3492,-36.2816,78.4295,-39.1258,-0.0767,-0.1295,6.3451,29.86,43.3562,38.1674,-56,96,40,-0.5222,-0.6087,-0.6856,0.1572,0.8428,-1.4598,-1.0131,1203.8417,1205.6054,1211.2414,-0.0109,-0.0064,48.6919,-0.0941,-0.1338,-0.1617,-0.1502,-1.409,9.0858,7.4215,0.5257,-0.8505,2.3304,13.0052,13.6139,0.4439,12.9244,1.0456,12.2554,12.259,1.0519,68.2537,53.2884,14.9653,69.563,24.3286,-1.0372,-0.6377,0.0323,3.2654,9222.6203,0.9102,0.9115,0
512,000001.XSHE,1,2015/8/3,,,,,,28.466,,0.0338,-0.2986,,0.9047,0.0108,0.0095,,,,-0.0073,0.0001,-0.0077,0.9748,0.7537,1.2933,15.8596,0.9407,0.0392,0.41,-0.0075,,0.2451,12.8812,13.8653,13.3271,12.6483,14.1844,1.5736,36.977,0.0593,0.6053,0.1111,0.1267,,1.7544,0.0016,21.4505,0.346,1.0058,0.0179,0.0055,,,-1.2121,25.9351,25.7427,0,,,12.9241,14.2168,13.4556,12.5323,14.8375,-142.6021,28.8848,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3419,-7.8793,9.0022,2.3524,0.4167,,0.9426,0.9236,1.0306,0.0095,0.0107,0.1644,0.2006,37.0029,0.3559,0.6432,0.654,0,2.1434,0.0743,1.3741,0.099,0.0356,0.5281,0.2232,0.0112,0.0185,0.0186,0.0167,0.0108,0.019,-5.7607,2,0.1374,18,0.1253,-0.0015,-60,0.4713,0.0037,60,0.1606,0.1778,-97.6568,0.9865,-0.0189,-0.0358,2.1771,8,0.504,0.6387,0.0708,0.0099,100.2668,-0.0898,-0.3614,0.6883,0.5651,-0.8039,-4.7223,2.2972,-13.596,11.933,14.9782,-38.8442,-95.903,89.9705,-131.5538,35.0489,28.9802,47.1862,-4.1874,-7.6387,6.8617,4.3819,0.261,0.2649,49.6292,-0.0574,4.6319,3.5716,-12.925,-1.1766,1.0651,23813983280,23654089961,23842718176,3003.9174,1700.5197,2025.237,606.9486,-29896247.93,-37519893.57,143919628.5,151615765.5,189135659.1,128198655,-15247291.29,-66.9814,0.9625,1.1651,4.9139,37069426.52,140277661.8,-17.6204,59916937116,6965.2902,6656.1397,6789.5268,-18.534,-24.5718,117.8687,-25.9035,-0.0532,-0.1029,13.8406,25.8448,41.6095,36.9983,-56,92,36,-0.5334,-0.5783,-0.4684,0.2658,0.7342,-0.7801,-1.0631,1209.0686,1204.6603,1210.6599,-0.0091,-0.0066,53.9223,-0.1075,-0.1192,0.0224,-0.1399,8.6443,8.9006,6.236,0.5572,0.1382,2.1897,12.9768,13.5551,0.3262,12.8852,1.0051,12.4154,12.6076,1.0081,78.2009,61.3135,16.8874,63.7674,23.9401,-0.8727,-0.1729,0.0546,3.2654,9565.6917,0.9426,0.8817,0
513,000001.XSHE,1,2015/8/4,,,,,,28.466,,0.0338,-0.2986,,0.9077,0.0108,0.0095,,,,-0.0075,-0.0015,-0.0097,0.9748,0.7537,1.2933,15.8596,0.9407,0.0392,0.41,-0.0067,,0.2451,12.8774,13.8487,13.2826,12.719,14.141,1.5736,36.977,0.0593,0.6053,0.1107,0.1267,,1.7544,0.0016,21.4505,0.346,0.9997,0.018,0.0055,,,-1.2121,25.9383,25.7458,0,,,12.8531,14.2291,13.3661,12.5802,14.7847,-56.2903,34.4702,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.346,-7.9039,9.0303,2.3598,0.4167,,0.9477,0.8778,1.019,0.0095,0.0107,0.1644,0.2006,32.992,0.3748,0.6464,0.654,0,2.1434,0.0743,1.3753,0.099,0.0356,0.5281,0.2232,0.0109,0.0184,0.0169,0.0167,0.0087,0.0188,104.7754,2,0.1379,20,0.1249,-0.0014,-60,0.4699,0.0026,60,0.1609,0.1779,-100.0839,1.011,-0.0189,-0.0358,2.1771,8,0.5084,0.6483,0.1991,0.01,100.2668,-0.0184,-0.2191,0.6677,0.5375,0.0567,-3.7831,2.2272,-13.0158,11.9313,14.8009,-1.8699,-61.2641,123.8095,-120.4277,40.077,32.8513,54.5283,3.3832,-12.2192,6.3416,4.9522,0.2932,0.2296,56.0826,-0.0523,4.6319,2.8417,-23.9537,-0.9225,1.0593,23891477038,23714957396,23832585830,2712.9593,1483.7519,1861.3299,586.455,-32047700.12,-40653508.9,131842197.5,140212379.8,180865888.7,111297022.6,-17211617.55,-71.3003,1.062,-53.8903,-56.6556,40669250.78,129329898.7,-16.101,54096402333,6992.5836,6673.6215,6850.3014,-17.754,2.4509,131.9718,-20.1147,-0.036,0.021,15.1505,23.0899,38.8309,35.5178,-56,88,32,-0.5357,-0.5449,-0.289,0.3555,0.6445,-0.7098,-1.026,1209.3116,1205.851,1209.8722,-0.0068,-0.0065,57.7409,-0.1131,-0.1101,0.056,-0.1126,2.6118,8.671,5.2067,0.4916,1.3492,1.0188,12.9588,13.5037,0.2811,12.9218,1.0048,12.5557,12.8017,0.9994,88.1062,63.445,24.6612,63.0795,23.5665,-0.4097,-0.0102,0.0311,3.2756,9565.6917,0.9306,0.9239,0
514,000001.XSHE,1,2015/8/5,,,,,,28.466,,0.0338,-0.2986,,0.907,0.011,0.0095,,,,-0.008,-0.0034,-0.0104,0.9776,0.7542,1.2962,15.8596,0.9407,0.0363,0.41,-0.0087,,0.2451,12.8252,13.8279,13.2167,12.6761,14.0901,1.5736,36.977,0.0593,0.6053,0.1131,0.1267,,1.7544,0.0016,21.4505,0.346,0.9997,0.018,0.0055,,,-1.2121,25.917,25.7246,0,,,12.7601,14.241,13.3361,12.5782,14.7286,13.7352,36.2543,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3178,-7.7379,8.8407,2.3102,0.4167,,0.9312,0.9546,0.9992,0.0095,0.0107,0.1644,0.2006,32.4147,0.3323,0.6353,0.654,0,2.1434,0.0743,1.3706,0.099,0.0356,0.5281,0.2232,0.0104,0.0184,0.015,0.0167,0.008,0.0186,106.4158,2,0.1301,22,0.1276,0,-58,0.4801,0.0024,60,0.1613,0.1782,-85.7056,0.8657,-0.0189,-0.0358,2.1771,8,0.4784,0.6323,0.2516,0.0097,100.2668,0.003,-0.208,0.6471,0.5111,-1.3311,-5.5927,0.0961,-14.518,11.8613,14.8109,-9.2064,-66.129,53.8994,-125.3246,34.7863,32.4128,39.5334,-0.2389,-4.5433,6.3416,5.0225,0.2541,0.2588,49.5418,-0.0688,3.4409,2.8417,-9.5375,-0.6099,1.0533,23836296801,23733108111,23844677958,2410.0811,1182.8466,1648.4428,382.2116,-34523225.85,-44425328.74,117903659.2,127130511.6,171555840.4,92591427.43,-19804205.8,-74.4635,1.125,-59.387,-72.5635,46836684.11,112085053.4,-15.0875,48072008968,6943.2503,6713.62,6884.6769,-17.5751,1.2916,110.0469,-13.0752,-0.0359,0.0289,13.5486,21.0625,36.5492,34.298,-56,84,28,-0.5354,-0.5339,-0.3532,0.3234,0.6766,-0.9296,-1.152,1208.1527,1206.3612,1209.1681,-0.0053,-0.0063,60.4412,-0.1155,-0.1021,0.0632,-0.099,-3.4595,8.5605,3.9697,0.4555,0.5201,2.1206,12.9021,13.436,0.2152,12.9066,1.0251,12.5379,12.6939,1.0135,79.55,56.0194,23.5306,70.8893,23.2664,-0.3713,0.0081,0.0301,3.2068,9565.6917,0.9257,0.9157,0
515,000001.XSHE,1,2015/8/6,,,,,,28.466,,0.0338,-0.2986,,0.8857,0.0111,0.0095,,,,-0.0088,-0.0049,-0.0109,0.9836,0.7565,1.3002,15.8596,0.9407,0.0355,0.41,-0.0104,,0.2451,12.7715,13.8064,13.1513,12.6274,14.039,1.5736,36.977,0.0593,0.6053,0.1137,0.1267,,1.7544,0.0016,21.4505,0.346,0.9993,0.018,0.0055,,,-1.2121,25.9123,25.7198,0,,,12.6462,14.2523,13.2496,12.6323,14.6727,89.0816,28.3269,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3115,-7.701,8.7985,2.2992,0.4167,,0.9166,0.8787,1.022,0.0095,0.0107,0.1644,0.2006,32.0779,0.3377,0.6183,0.654,0,2.1434,0.0743,1.3666,0.099,0.0356,0.5281,0.2232,0.0095,0.0183,0.0134,0.0167,0.0074,0.0184,307.854,2,0.1301,24,0.1283,0,-56,0.4824,0.0024,60,0.1613,0.1782,-83.0541,0.8389,-0.0189,-0.0358,2.1771,8,0.4718,0.6212,0.4633,0.0091,100.2668,0.0182,-0.292,0.6223,0.476,-0.9189,-5.431,-0.8099,-14.6032,11.8003,14.699,-25.6921,-72.9483,-13.0952,-131.666,37.4378,34.4782,43.3571,-0.5583,-12.1311,6.6419,4.7022,0.2202,0.2667,45.2249,-0.0834,3.5012,1.7713,-32.8099,-0.1456,1.0474,23791274956,23759949901,23832797215,2143.2066,1075.5881,1475.935,455.9898,-37155489.23,-47684542.76,104652420.3,114498409.1,162182951.8,76734899.96,-21058107.06,-78.4206,1.2349,-60.2155,-53.6661,51757079.78,98012182.7,-14.3593,42727882192,6928.3686,6734.5036,6903.0907,-17.6661,-3.7577,86.3382,-12.9262,-0.0471,0.007,12.2091,21.9963,35.4917,33.0847,-56,80,24,-0.5331,-0.524,-0.3658,0.3171,0.6829,-1.1394,-1.2069,1207.9371,1206.8612,1208.4669,-0.0045,-0.0062,56.3516,-0.1185,-0.0945,0.0594,-0.082,-2.3187,8.4202,1.7468,0.4584,0.3404,-0.2286,12.8449,13.3689,0.1556,12.8521,1.0257,12.5069,12.5984,1.0093,83.6952,59.6568,24.0384,68.0028,22.9799,-0.4532,-0.153,0.024,3.1914,9565.6917,0.9233,0.9587,0
516,000001.XSHE,1,2015/8/7,,,,,,28.466,,0.0338,-0.2986,,0.8877,0.011,0.0095,,,,-0.0094,-0.0066,-0.0118,0.9836,0.7565,1.3001,15.8596,0.9407,0.0355,0.41,-0.0129,,0.2451,12.7422,13.7866,13.0998,12.6217,13.9921,1.5736,36.977,0.0593,0.6053,0.1129,0.1267,,1.7544,0.0016,21.4505,0.346,0.9972,0.018,0.0055,,,-1.2121,25.9186,25.7262,0,,,12.5692,14.2625,13.1371,12.6822,14.618,174.9334,33.7342,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3199,-7.7502,8.8547,2.3139,0.5,,0.9424,0.8486,1.0202,0.0095,0.0107,0.1644,0.2006,34.4901,0.3599,0.6267,0.654,0,2.1434,0.0743,1.3703,0.099,0.0356,0.5281,0.2232,0.0089,0.0183,0.0117,0.0167,0.0065,0.0183,446.9464,2,0.1301,26,0.1274,0,-54,0.4793,0.0024,60,0.1613,0.1782,-86.6275,0.875,-0.0189,-0.0358,2.1771,8,0.4807,0.4976,0.2685,0.0096,100.2668,0.0468,-0.198,0.5914,0.4283,0.3278,-4.0096,-0.5662,-13.734,11.8773,14.397,38.4343,-59.3085,-33.4637,-127.5625,50.0641,41.2775,67.6372,2.8589,-15.1408,6.0012,4.8128,0.2156,0.2311,48.2651,-0.0576,3.5012,1.2512,-47.3445,0.1787,1.0427,23853475986,23809996512,23800771586,1837.9026,1046.1155,995.2887,470.2651,-39389236.4,-48324225.1,96933985.67,106452658.5,154776883.6,71890276.64,-17869977.4,-80.6098,1.1093,-45.3462,-19.2487,53423970.83,68503853.94,-13.1716,36717805778,6914.8845,6744.7465,6930.2107,-17.0082,5.1959,64.4999,-18.4097,-0.045,0.0152,11.1342,20.0595,34.5752,32.0333,-56,76,20,-0.5273,-0.5039,-0.304,0.348,0.652,-0.7701,-1.1359,1208.3362,1207.7747,1207.8341,-0.0037,-0.0059,54.0099,-0.1144,-0.0883,0.0031,-0.057,1.127,8.1178,1.7199,0.4697,0.8015,-1.3982,12.8088,13.3127,0.1509,12.8137,1.0161,12.5298,12.6122,0.9967,84.4825,60.6815,23.801,43.687,22.6203,-0.3037,-0.1241,0.0142,3.1914,9627.0717,0.9327,0.9085,0
517,000001.XSHE,1,2015/8/10,,,,,,28.466,,0.0338,-0.2986,,0.9273,0.0108,0.0095,,,,-0.01,-0.0076,-0.0124,0.9836,0.7565,1.3001,15.8596,0.9407,0.0355,0.41,-0.0205,,0.2451,12.7745,13.7723,13.0826,12.721,13.957,1.5736,36.977,0.0593,0.6053,0.1102,0.1267,,1.7544,0.0016,21.4505,0.346,0.9905,0.018,0.0055,,,-1.2121,25.9429,25.7505,0,,,12.6172,14.2757,13.0611,12.7021,14.5759,189.7844,40.8123,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3523,-7.9407,9.0724,2.3708,0.5,,1.0386,0.8947,1.0077,0.0095,0.0107,0.1644,0.2006,37.8708,0.3983,0.654,0.654,0,2.1434,0.0743,1.3711,0.099,0.0356,0.5281,0.2232,0.0083,0.0183,0.0107,0.0167,0.0059,0.0182,178.4756,2,0.1301,28,0.1243,-0.0011,-54,0.4687,0.004,60,0.1601,0.1804,-103.9596,1.0501,-0.0189,-0.0358,2.1771,8,0.5151,0.4131,0.0886,0.0105,100.2668,0.1112,-0.1746,0.5806,0.4302,2.3956,-1.0849,1.711,-11.3639,11.9585,14.1638,120.5259,-30.0934,85.6698,-116.8127,71.3726,53.6696,106.7785,4.5228,-10.5272,6.0012,4.9535,0.2148,0.2003,51.7466,0.0371,3.0804,1.5603,-32.7558,0.3826,1.0387,23958787181,23857549207,23790352496,1668.3489,1025.0263,728.4079,449.6871,-40478531.08,-44835709.79,98457114.64,106277048.7,151112758.5,83030582.76,-8714357.412,-81.1114,0.9384,-29.021,-12.4411,46872519.54,52315093.13,-11.4464,33334384815,6986.4961,6761.369,6955.1456,-15.021,12.531,72.4879,-35.5479,-0.0383,0.0369,16.0328,17.7083,30.6281,29.9235,-56,72,16,-0.5134,-0.4578,-0.2048,0.3976,0.6024,0.4799,-0.8879,1210.917,1208.9539,1207.2796,-0.0021,-0.0055,61.2608,-0.1017,-0.0714,-0.009,-0.0068,5.9261,7.4335,1.7199,0.4917,0.8304,-0.5779,12.8258,13.2836,0.1367,12.8308,0.9931,12.6911,12.8364,0.9766,98.8306,66.9905,31.8401,47.9935,22.3421,-0.3045,0.1352,0.034,3.1914,9863.0011,0.9451,0.8818,0
518,000001.XSHE,1,2015/8/11,,,,,,28.466,,0.0338,-0.2986,,0.9095,0.0108,0.0095,,,,-0.011,-0.0083,-0.0124,0.983,0.757,1.2986,15.8596,0.9407,0.0347,0.41,-0.0206,,0.2451,12.7864,13.7569,13.0595,12.7607,13.9204,1.5736,36.977,0.0593,0.6053,0.1109,0.1267,,1.7544,0.0016,21.4505,0.346,0.9903,0.018,0.0055,,,-1.2121,25.9367,25.7443,0,,,12.6392,14.2872,13.0096,12.6981,14.5369,278.2926,47.2639,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.344,-7.8916,9.0162,2.3561,0.5,,1.0174,0.9257,0.9984,0.0095,0.0107,0.1644,0.2006,40.6277,0.3883,0.6478,0.654,0,2.1434,0.0743,1.3717,0.099,0.0356,0.5281,0.2232,0.0073,0.0183,0.01,0.0166,0.0059,0.0181,525.2887,2,0.1301,30,0.125,-0.0011,-54,0.4716,0.004,60,0.1601,0.1804,-98.8554,0.9986,-0.0189,-0.0358,2.1771,8,0.5062,0.3641,0.212,0.0103,100.2668,0.1452,0.0541,0.5505,0.3851,1.5913,-1.3017,1.1198,-11.6709,11.9718,14.0474,110.1128,-19.756,96.6312,-113.133,73.9634,59.8297,102.2309,0.1568,-7.4269,4.922,5.2035,0.1862,0.203,47.8417,0.0171,2.5904,1.5603,-24.8175,0.5407,1.0341,23875937845,23867874968,23788692088,1541.186,909.6236,578.415,281.4038,-41059509.56,-43383423.46,95619336.7,102672785.2,146056208.7,82970167.17,-4647827.815,-79.0745,1.1581,-38.1403,-41.0377,29816680.34,42995384.04,-9.5502,30808078833,6955.8353,6778.6739,6953.5697,-12.2844,4.5391,59.4102,-42.2161,-0.0361,0.0168,14.6529,16.1863,27.2073,28.2015,-56,68,12,-0.4952,-0.4226,-0.1962,0.4019,0.5981,0.2198,-0.7409,1210.4095,1209.1774,1206.9188,-0.0007,-0.005,57.991,-0.0863,-0.045,0.0276,0.0323,0.6523,6.9107,1.7416,0.4747,0.0515,-0.1181,12.8281,13.2507,0.1091,12.8426,1.0002,12.7669,12.8749,0.9843,110.6491,55.1949,55.4542,59.0193,21.9586,-0.0625,0.097,0.0124,3.1718,9863.0011,0.9596,0.9735,0
519,000001.XSHE,1,2015/8/12,,,,,,28.466,,0.0338,-0.2986,,0.9015,0.0111,0.0095,,,,-0.0112,-0.0087,-0.0121,0.9845,0.7566,1.3013,15.8596,0.9407,0.0347,0.41,-0.015,,0.2451,12.7471,13.7373,13.0129,12.6972,13.8761,1.5736,36.977,0.0593,0.6053,0.1133,0.1267,,1.7544,0.0016,21.4505,0.346,0.9917,0.018,0.0055,,,-1.2121,25.9154,25.723,0,,,12.6361,14.2959,12.9591,12.6941,14.4866,308.5925,39.212,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3157,-7.7256,8.8266,2.3065,0.5,,0.9976,0.9256,0.9984,0.0095,0.0107,0.1644,0.2006,52.9545,0.3511,0.6306,0.654,0,2.1434,0.0743,1.3608,0.099,0.0356,0.5281,0.2232,0.0071,0.0183,0.0096,0.0166,0.0062,0.0179,286.5745,2,0.1301,32,0.1277,-0.0011,-54,0.4817,0.004,60,0.1601,0.1804,-84.8032,0.8566,-0.0189,-0.0358,2.1771,8,0.4762,0.3791,0.4358,0.0108,100.2668,0.1332,-0.2817,0.5312,0.3676,-0.5219,-3.0013,-0.9761,-13.229,11.9401,13.9781,3.2261,-47.534,-39.597,-121.4731,62.0321,58.5009,69.0944,-2.2565,-7.4376,5.1419,3.6934,0.1614,0.2055,43.9902,-0.0024,2.5703,1.5603,-24.4517,0.4244,1.0294,23807255638,23853838068,23791729685,1473.3802,889.7465,573.4136,278.8898,-41423874.78,-42881335.66,90721676.76,97443465.48,140324801.1,78207513.78,-2914921.76,-79.6875,0.8801,-61.5841,-11.3707,30023438.97,42980795.14,-8.5171,29456221359,6893.7334,6795.7793,6937.0947,-11.0288,-3.4482,28.8997,-39.9216,-0.0428,-0.0185,13.1617,20.3083,26.4272,26.7953,-56,64,8,-0.4785,-0.4119,-0.2218,0.3891,0.6109,-0.0302,-0.646,1208.9648,1209.1196,1207.4853,-0.0006,-0.0046,46.4218,-0.0726,-0.0169,0.0326,0.0221,-5.3754,6.3795,1.9006,0.487,-0.4887,-0.0088,12.7884,13.2003,0.1315,12.8123,1.0193,12.6965,12.6922,1.0052,103.1138,49.9644,53.1494,60.8034,21.6372,-0.2521,-0.0423,0.0167,3.1051,9863.0011,1.0105,0.8815,0
520,000001.XSHE,1,2015/8/13,,,,,,28.466,,0.0338,-0.2986,,0.8539,0.0111,0.0095,,,,-0.0114,-0.0091,-0.0119,0.9845,0.7566,1.3013,15.8596,0.9407,0.0347,0.41,-0.0143,,0.2451,12.7149,13.718,12.9708,12.6549,13.8333,1.5736,36.977,0.0593,0.6053,0.1133,0.1267,,1.7544,0.0016,21.4505,0.346,0.9898,0.0181,0.0055,,,-1.2121,25.9154,25.723,0,,,12.6672,14.3049,12.9076,12.7021,14.4337,296.3162,41.5781,,0.1654,0.2205,0.2613,-0.8629,,0.2205,0.2613,,0.2292,0.346,0.346,0.3564,-1.1691,,1.3157,-7.7256,8.8266,2.3065,0.4167,,1.0253,0.9243,1.0032,0.0095,0.0107,0.1644,0.2006,48.7624,0.3614,0.583,0.654,0,2.1434,0.0743,1.367,0.099,0.0356,0.5281,0.2232,0.0069,0.0183,0.0092,0.0166,0.0064,0.0176,32.7581,1.9438,0.0904,34,0.1294,0.012,-52,0.4965,0.0312,60,0.175,0.2164,-84.8032,0.8566,-0.0189,-0.0358,2.1771,8,0.4762,0.4028,0.673,0.0111,100.2668,0.1274,-0.4093,0.5111,0.348,-0.7656,-2.6142,-1.0385,-12.911,11.9215,13.8938,-49.1323,-56.0053,-85.0541,-121.2202,56.5245,57.3432,54.8872,-0.1596,-7.5744,5.3215,3.1432,0.1399,0.1781,43.9937,0.0247,2.5703,1.5402,-25.0602,0.3453,1.0247,23807255638,23848997874,23787822582,1417.1824,899.0343,585.9692,272.3394,-41667354.39,-42641272.86,85251270.26,91780538.64,134421811.5,72349822.85,-1947836.934,-84.7062,0.6346,-69.8516,9.8843,30849585.45,44065879.78,-8.0186,28329351787,6906.2259,6813.0736,6930.924,-9.6078,-0.9232,17.7657,-39.8132,-0.045,-0.0234,11.8555,21.9633,26.8892,26.4568,-56,60,4,-0.4626,-0.3989,0.0482,0.5241,0.4759,0.3103,-0.4809,1208.9648,1209.2549,1207.808,-0.0009,-0.0043,45.457,-0.0574,0.0094,0,0.0193,-0.9345,5.3556,1.9375,0.4834,-0.1294,-0.1897,12.7548,13.1537,0.1374,12.7574,1.0149,12.6499,12.6068,1.0077,110.6508,58.0798,52.571,59.4397,21.1435,-0.3582,-0.1082,0.0199,3.1051,9863.0011,0.996,0.8459,0
